chromosome1,start1,end1,chromosome2,start2,end2,PET Count,Hypergeometric p-value,Bayes mixture 1,YY1peak1_start,YY1peak1_end,YY1peak2_start,YY1peak2_end,YY1_distance
chr9,132925000,132930000,chr9,132930000,132935000,13,1.15479996465405e-56,0.994,132929329,132929563,132934548,132934795,5225
chr9,133355000,133360000,chr9,133360000,133365000,14,2.05616466356611e-59,0.998,133356116,133356343,133360907,133361078,4763
chr9,133565000,133570000,chr9,133585000,133590000,13,3.3778823299054e-49,1,133568560,133569550,133587829,133588888,19303
chr9,133635000,133640000,chr9,133640000,133645000,127,0,1,133638874,133639101,133643674,133644066,4882
chr9,133635000,133640000,chr9,133710000,133715000,11,1.64221174465885e-26,0.959,133638874,133639101,133710213,133710702,71470
chr9,133635000,133640000,chr9,133720000,133725000,12,1.04456244541619e-27,0.965,133638874,133639101,133721208,133721509,82371
chr9,133640000,133645000,chr9,133735000,133740000,15,7.26343704749468e-39,0.986,133643674,133644066,133735763,133736639,92331
chr9,133640000,133645000,chr9,133740000,133745000,20,9.86174098014969e-52,0.997,133643674,133644066,133741733,133742199,98096
chr9,133710000,133715000,chr9,133720000,133725000,56,2.27993366343757e-165,1,133710213,133710702,133721208,133721509,10901
chr9,133710000,133715000,chr9,133735000,133740000,9,3.68043132511346e-22,0.984,133710213,133710702,133735763,133736639,25743
chr9,133710000,133715000,chr9,133740000,133745000,8,1.31585843919601e-18,0.948,133710213,133710702,133741733,133742199,31508
chr9,133720000,133725000,chr9,133735000,133740000,30,2.55234944437483e-82,1,133721208,133721509,133735763,133736639,14842
chr9,133720000,133725000,chr9,133740000,133745000,30,3.60315744260467e-79,1,133721208,133721509,133741733,133742199,20607
chr9,133720000,133725000,chr9,133765000,133770000,15,7.31105555432081e-37,1,133721208,133721509,133768958,133769415,47828
chr9,133720000,133725000,chr9,133790000,133795000,9,1.51666913659636e-21,0.905,133721208,133721509,133792409,133792677,71184
chr9,133735000,133740000,chr9,133740000,133745000,73,2.64064491032731e-231,1,133735763,133736639,133741733,133742199,5765
chr9,133735000,133740000,chr9,133765000,133770000,12,1.23635633213545e-30,0.997,133735763,133736639,133768958,133769415,32985
chr9,133740000,133745000,chr9,133765000,133770000,22,1.97897389858597e-58,1,133741733,133742199,133768958,133769415,27220
chr9,133740000,133745000,chr9,133870000,133875000,21,2.53163307861453e-55,0.972,133741733,133742199,133873503,133874085,131828
chr9,133765000,133770000,chr9,133770000,133775000,59,9.4018592168768e-200,1,133768958,133769415,133769908,133770615,1075
chr9,133765000,133770000,chr9,133785000,133790000,18,2.75313725952484e-51,1,133768958,133769415,133788570,133788841,19519
chr9,133765000,133770000,chr9,133790000,133795000,13,2.6887118497883e-34,1,133768958,133769415,133792409,133792677,23356
chr9,133770000,133775000,chr9,133785000,133790000,12,9.0521381312012e-36,0.999,133769908,133770615,133788570,133788841,18444
chr9,133770000,133775000,chr9,133790000,133795000,13,8.91495102197286e-38,1,133769908,133770615,133792409,133792677,22281
chr9,133785000,133790000,chr9,133790000,133795000,63,1.75208672089743e-216,1,133788570,133788841,133792409,133792677,3837
chr9,133785000,133790000,chr9,133825000,133830000,13,7.94744462329963e-36,0.999,133788570,133788841,133826107,133826427,37561
chr9,133790000,133795000,chr9,133825000,133830000,13,1.61528768981343e-34,1,133792409,133792677,133826107,133826427,33724
chr9,133825000,133830000,chr9,133830000,133835000,23,7.02948656002799e-76,1,133826107,133826427,133833987,133834261,7857
chr9,133825000,133830000,chr9,133840000,133845000,21,2.08905202394917e-57,1,133826107,133826427,133842235,133842561,16131
chr9,133825000,133830000,chr9,133870000,133875000,12,2.31251754069375e-30,0.998,133826107,133826427,133873503,133874085,47527
chr9,133830000,133835000,chr9,133840000,133845000,12,9.33925229303589e-37,0.999,133833987,133834261,133842235,133842561,8274
chr9,133830000,133835000,chr9,133870000,133875000,8,1.89006403252744e-23,0.97,133833987,133834261,133873503,133874085,39670
chr9,133840000,133845000,chr9,133870000,133875000,17,7.92375321080692e-45,1,133842235,133842561,133873503,133874085,31396
chr9,133840000,133845000,chr9,133875000,133880000,10,2.2800954066487e-25,0.991,133842235,133842561,133879717,133880105,37513
chr9,133870000,133875000,chr9,133875000,133880000,76,1.49658776888445e-249,1,133873503,133874085,133879717,133880105,6117
chr9,133870000,133875000,chr9,133885000,133890000,21,3.0480423035568e-58,1,133873503,133874085,133887107,133887656,13587
chr9,133870000,133875000,chr9,133890000,133895000,11,1.01030812296257e-28,0.998,133873503,133874085,133894106,133894362,20440
chr9,133875000,133880000,chr9,133885000,133890000,27,2.4440913434368e-79,1,133879717,133880105,133887107,133887656,7470
chr9,133875000,133880000,chr9,133890000,133895000,19,1.99747681169425e-54,1,133879717,133880105,133894106,133894362,14323
chr9,133875000,133880000,chr9,133905000,133910000,10,1.8017652410406e-26,0.993,133879717,133880105,133906380,133906676,26617
chr9,133885000,133890000,chr9,133890000,133895000,72,1.92884880948503e-244,1,133887107,133887656,133894106,133894362,6852
chr9,133885000,133890000,chr9,133905000,133910000,15,1.12281295909919e-41,1,133887107,133887656,133906380,133906676,19146
chr9,133885000,133890000,chr9,133925000,133930000,9,9.69426036036031e-25,0.97,133887107,133887656,133928510,133928945,41346
chr9,133890000,133895000,chr9,133905000,133910000,22,2.48266644945039e-65,1,133894106,133894362,133906380,133906676,12294
chr9,133905000,133910000,chr9,133925000,133930000,13,7.89937896534433e-38,0.998,133906380,133906676,133928510,133928945,22199
chr9,133925000,133930000,chr9,133930000,133935000,38,7.53165365482075e-126,1,133928510,133928945,133933251,133933633,4714
chr9,133925000,133930000,chr9,133935000,133940000,8,6.93650034109661e-24,0.927,133928510,133928945,133938490,133938764,9899
chr9,133925000,133930000,chr9,133940000,133945000,11,2.4872605726729e-31,0.998,133928510,133928945,133941894,133942434,13436
chr9,133930000,133935000,chr9,133935000,133940000,41,8.20170392710604e-141,1,133933251,133933633,133938490,133938764,5185
chr9,133930000,133935000,chr9,133940000,133945000,22,3.73216978787091e-65,1,133933251,133933633,133941894,133942434,8722
chr9,133930000,133935000,chr9,133960000,133965000,18,2.20556308861487e-49,1,133933251,133933633,133963689,133963950,30377
chr9,133930000,133935000,chr9,133965000,133970000,10,9.42372124157994e-26,0.99,133933251,133933633,133969470,133970393,36489
chr9,133930000,133935000,chr9,133990000,133995000,12,1.86204044831142e-31,0.992,133933251,133933633,133990201,133990544,56930
chr9,133935000,133940000,chr9,133940000,133945000,36,3.68759466327161e-121,1,133938490,133938764,133941894,133942434,3537
chr9,133940000,133945000,chr9,133960000,133965000,16,5.56918874314748e-43,1,133941894,133942434,133963689,133963950,21655
chr9,133940000,133945000,chr9,133965000,133970000,8,5.67142420002887e-20,0.955,133941894,133942434,133969470,133970393,27767
chr9,133940000,133945000,chr9,134000000,134005000,9,6.54334992259968e-23,0.953,133941894,133942434,133999953,134001828,58726
chr9,133960000,133965000,chr9,133965000,133970000,82,1.08469200721103e-262,1,133963689,133963950,133969470,133970393,6112
chr9,133960000,133965000,chr9,133990000,133995000,19,1.12562338231638e-49,0.999,133963689,133963950,133990201,133990544,26553
chr9,133960000,133965000,chr9,133995000,134000000,15,7.33053792560841e-37,1,133963689,133963950,133994975,133995525,31430
chr9,133960000,133965000,chr9,134000000,134005000,13,1.18275062100044e-32,1,133963689,133963950,133999953,134001828,37071
chr9,133965000,133970000,chr9,133990000,133995000,14,1.85219219025937e-35,1,133969470,133970393,133990201,133990544,20441
chr9,133965000,133970000,chr9,133995000,134000000,13,1.23509789782145e-31,1,133969470,133970393,133994975,133995525,25318
chr9,133965000,133970000,chr9,134000000,134005000,9,8.19775616592513e-22,0.976,133969470,133970393,133999953,134001828,30959
chr9,133990000,133995000,chr9,133995000,134000000,142,0,1,133990201,133990544,133994975,133995525,4877
chr9,133990000,133995000,chr9,134000000,134005000,30,9.9449588480402e-85,1,133990201,133990544,133999953,134001828,10518
chr9,133990000,133995000,chr9,134050000,134055000,9,2.46481458243563e-21,0.951,133990201,133990544,134053674,134054085,63507
chr9,133995000,134000000,chr9,134000000,134005000,71,6.63630741210539e-220,1,133994975,133995525,133999953,134001828,5640
chr9,134000000,134005000,chr9,134050000,134055000,13,1.31690056365597e-32,0.999,133999953,134001828,134053674,134054085,52989
chr9,134000000,134005000,chr9,134055000,134060000,10,2.41837112445192e-25,0.979,133999953,134001828,134055903,134056207,55164
chr9,134050000,134055000,chr9,134055000,134060000,90,5.49987862792706e-299,1,134053674,134054085,134055903,134056207,2175
chr9,134050000,134055000,chr9,134075000,134080000,11,5.73871897653365e-29,1,134053674,134054085,134079235,134079512,25494
chr9,134050000,134055000,chr9,134085000,134090000,8,1.06250407053839e-19,0.94,134053674,134054085,134087385,134087615,33620
chr9,134050000,134055000,chr9,134095000,134100000,9,2.35368964267941e-23,0.966,134053674,134054085,134097557,134097926,43862
chr9,134055000,134060000,chr9,134075000,134080000,10,4.04227254660461e-27,0.997,134055903,134056207,134079235,134079512,23318
chr9,134055000,134060000,chr9,134085000,134090000,11,2.87444540014913e-29,0.997,134055903,134056207,134087385,134087615,31445
chr9,134075000,134080000,chr9,134085000,134090000,38,2.05842307428177e-122,1,134079235,134079512,134087385,134087615,8126
chr9,134075000,134080000,chr9,134095000,134100000,18,1.0554533862399e-54,1,134079235,134079512,134097557,134097926,18368
chr9,134085000,134090000,chr9,134095000,134100000,35,2.50319530840075e-112,1,134087385,134087615,134097557,134097926,10241
chr9,134085000,134090000,chr9,134110000,134115000,13,9.72145027058925e-39,0.999,134087385,134087615,134113173,134113658,25915
chr9,134095000,134100000,chr9,134110000,134115000,13,4.7852893569479e-40,1,134097557,134097926,134113173,134113658,15674
chr9,134225000,134230000,chr9,134230000,134235000,11,1.1679696729862e-46,0.944,134225515,134225728,134233081,134233333,7585
chr9,134240000,134245000,chr9,134245000,134250000,19,1.0074955990168e-79,1,134242284,134242478,134248644,134249187,6534
chr9,134395000,134400000,chr9,134405000,134410000,7,1.03910861287469e-28,0.904,134399401,134399521,134406458,134406700,7118
chr9,134605000,134610000,chr9,134610000,134615000,20,3.69337510317972e-89,1,134609085,134609310,134614724,134614937,5633
chr9,134630000,134635000,chr9,134635000,134640000,14,3.79964983663091e-61,0.998,134631075,134631221,134637945,134638124,6886
chr9,134710000,134715000,chr9,134715000,134720000,21,8.3451740027665e-95,1,134712770,134712968,134715150,134715321,2366
chr9,135850000,135855000,chr9,135855000,135860000,14,4.07662851143893e-59,0.997,135853100,135853370,135856388,135856548,3233
chr9,135855000,135860000,chr9,135860000,135865000,17,3.58439882363258e-72,1,135856388,135856548,135860218,135860532,3907
chr9,135855000,135860000,chr9,135875000,135880000,7,3.71340633137742e-25,0.939,135856388,135856548,135879496,135879649,23104
chr9,135860000,135865000,chr9,135875000,135880000,10,3.90515375071317e-39,0.997,135860218,135860532,135879496,135879649,19197
chr9,135875000,135880000,chr9,135885000,135890000,16,4.13173493940282e-62,1,135879496,135879649,135889767,135890164,10393
chr9,135875000,135880000,chr9,135895000,135900000,9,1.23818703304022e-35,0.993,135879496,135879649,135897648,135897990,18246
chr9,136020000,136025000,chr9,136035000,136040000,8,8.73254081134279e-31,0.985,136024413,136025253,136036413,136036610,11678
chr9,136225000,136230000,chr9,136240000,136245000,10,1.48323092224583e-40,0.997,136226275,136226469,136242539,136243330,16562
chr9,137025000,137030000,chr9,137030000,137035000,11,7.47200200435582e-47,0.957,137026941,137027072,137029860,137030190,3018
chr9,138355000,138360000,chr9,138360000,138365000,19,1.35037764566495e-78,1,138355157,138355309,138360839,138361358,5865
chr9,138835000,138840000,chr9,138845000,138850000,9,7.9978699317064e-35,0.992,138838501,138838677,138847682,138848644,9574
chr9,138860000,138865000,chr9,138875000,138880000,7,7.14580830691825e-29,0.955,138863836,138864050,138876657,138876910,12840
chr9,138875000,138880000,chr9,138880000,138885000,13,1.19333965468658e-57,0.994,138876657,138876910,138884492,138884879,7902
chr9,139025000,139030000,chr9,139030000,139035000,12,6.90323858762302e-52,0.959,139025143,139025315,139030601,139030725,5434
chr9,139115000,139120000,chr9,139120000,139125000,18,7.28177544050048e-78,1,139118021,139118239,139123950,139124116,5903
chr9,139120000,139125000,chr9,139135000,139140000,8,2.21134658130395e-30,0.975,139123950,139124116,139137019,139137745,13349
chr9,139305000,139310000,chr9,139330000,139335000,11,9.99364291416977e-46,1,139304625,139305752,139334062,139334448,29066
chr9,139650000,139655000,chr9,139655000,139660000,12,1.28130948131233e-52,0.975,139652943,139653081,139655388,139655572,2468
chr9,139690000,139695000,chr9,139695000,139700000,17,2.12399890506984e-69,1,139694212,139694655,139695491,139695689,1156
chr9,139850000,139855000,chr9,139855000,139860000,11,8.93869898771804e-48,0.916,139850956,139851173,139858810,139859056,7868
chr9,139855000,139860000,chr9,139870000,139875000,8,1.96434376707274e-34,0.98,139858810,139859056,139870081,139870267,11241
chr9,139970000,139975000,chr9,139975000,139980000,33,5.58706921320772e-144,1,139971902,139972077,139977822,139978213,6028
chr9,140095000,140100000,chr9,140100000,140105000,38,2.54339815750989e-166,1,140094753,140095750,140099774,140100322,4796
chr9,140180000,140185000,chr9,140185000,140190000,15,2.19785441917528e-64,0.999,140181443,140181715,140188675,140189122,7319
chr9,140185000,140190000,chr9,140190000,140195000,11,4.45802778158567e-47,0.923,140188675,140189122,140189832,140190175,1105
chr9,140500000,140505000,chr9,140505000,140510000,27,1.22979173102062e-120,1,140500038,140500406,140506243,140506572,6185
chr9,140505000,140510000,chr9,140515000,140520000,10,2.46615314588936e-40,0.996,140506243,140506572,140515830,140516059,9537
chr9,14525000,14530000,chr9,14530000,14535000,11,1.0011292361155e-47,0.934,14525067,14525313,14531696,14532137,6726
chr9,205000,210000,chr9,210000,215000,12,1.04923941507211e-52,0.976,206783,207008,214531,215266,8003
chr9,33445000,33450000,chr9,33450000,33455000,13,6.02397179181746e-55,0.994,33447399,33447699,33452786,33453106,5397
chr9,34650000,34655000,chr9,34660000,34665000,16,8.40314539895807e-69,1,34652026,34652300,34664363,34664556,12296
chr9,35095000,35100000,chr9,35100000,35105000,16,1.54086011147967e-68,1,35096092,35096707,35102986,35103644,6915
chr9,35795000,35800000,chr9,35800000,35805000,22,5.20731133380423e-97,1,35798694,35798878,35801589,35801994,3005
chr9,36135000,36140000,chr9,36140000,36145000,12,3.95733026772571e-53,0.973,36136622,36136884,36140409,36140632,3767
chr9,37410000,37415000,chr9,37415000,37420000,20,1.26940021716867e-83,1,37411335,37411599,37415261,37415493,3910
chr9,37580000,37585000,chr9,37590000,37595000,10,3.09974709759549e-36,0.996,37583549,37583758,37592387,37592804,8942
chr9,37780000,37785000,chr9,37785000,37790000,14,1.94688475255127e-57,0.999,37784622,37785354,37785624,37785830,739
chr9,38035000,38040000,chr9,38040000,38045000,17,4.30923790624022e-69,1,38038241,38038455,38039845,38040327,1738
chr9,38035000,38040000,chr9,38045000,38050000,13,9.03022318177711e-50,1,38038241,38038455,38047913,38048114,9665
chr9,38040000,38045000,chr9,38045000,38050000,23,3.49390971062813e-96,1,38039845,38040327,38047913,38048114,7927
chr9,38045000,38050000,chr9,38060000,38065000,16,1.00363134613142e-62,1,38047913,38048114,38062682,38062964,14809
chr9,73100000,73105000,chr9,73110000,73115000,12,8.89212671521094e-50,0.997,73100248,73100560,73110472,73110658,10161
chr9,90125000,90130000,chr9,90130000,90135000,18,1.79386914579774e-79,1,90124997,90125201,90131095,90131480,6188
chr9,94665000,94670000,chr9,94670000,94675000,21,5.08311676257132e-90,1,94668311,94668612,94670255,94670584,1958
chr9,95505000,95510000,chr9,95510000,95515000,34,1.69398472723485e-146,1,95509158,95509306,95510366,95510506,1204
chr9,95825000,95830000,chr9,95835000,95840000,15,2.14252473613794e-61,1,95826789,95826999,95839054,95839435,12350
chr9,96215000,96220000,chr9,96225000,96230000,19,4.30244585473467e-76,1,96215513,96216142,96226819,96227086,11125
chr9,96560000,96565000,chr9,96570000,96575000,10,7.27748132329101e-40,0.997,96563015,96563207,96570650,96570854,7641
