chromosome1,start1,end1,chromosome2,start2,end2,PET Count,Hypergeometric p-value,Bayes mixture 1
chr4,115700000,115705000,chr4,115710000,115715000,1,0.000214416560937983,0
chr21,21175000,21180000,chr21,21180000,21185000,1,4.04360892117463e-05,0
chr14,63585000,63590000,chr14,63590000,63595000,2,2.22668865229466e-10,0
chr1,73660000,73665000,chr1,73665000,73670000,3,6.84265298825059e-15,0
chr2,157920000,157925000,chr2,157925000,157930000,3,2.31052814002052e-13,0
chrX,69285000,69290000,chrX,69290000,69295000,1,3.71726122251588e-05,0
chr16,80345000,80350000,chr16,80350000,80355000,2,5.9788002938317e-10,0
chr1,246665000,246670000,chr1,246670000,246675000,3,7.25066072232166e-13,0
chrX,12660000,12665000,chrX,12665000,12670000,2,9.33580343890628e-10,0
chr11,36045000,36050000,chr11,36050000,36055000,1,0.000136613902398888,0
chr11,35020000,35025000,chr11,35025000,35030000,2,1.16928137147582e-08,0
chr11,34830000,34835000,chr11,34835000,34840000,3,1.58770800064636e-12,0
chr15,24225000,24230000,chr15,24230000,24235000,1,4.7466570296815e-05,0
chr13,36875000,36880000,chr13,36880000,36885000,1,5.3652363774737e-05,0
chr1,168235000,168240000,chr1,168240000,168245000,1,8.89694084280801e-05,0
chr2,163420000,163425000,chr2,163425000,163430000,2,2.70338429331046e-09,0
chr5,122580000,122585000,chr5,122585000,122590000,3,2.68645563441819e-14,0
chr11,39595000,39600000,chr11,39600000,39605000,1,3.31596566067551e-05,0
chr11,133190000,133195000,chr11,133195000,133200000,2,2.32907301723542e-10,0
chr1,105345000,105350000,chr1,105350000,105355000,1,2.2940749672753e-05,0
chr10,28130000,28135000,chr10,28135000,28140000,2,1.66653577945383e-09,0
chr5,63335000,63340000,chr5,63340000,63345000,1,6.49531279352109e-05,0
chr2,242745000,242750000,chr2,242750000,242755000,2,2.08543813106169e-10,0
chr11,86615000,86620000,chr11,86625000,86630000,1,0.000290875433195553,0
chr7,99175000,99180000,chr7,99180000,99185000,1,6.80855827483756e-05,0
chr18,26610000,26615000,chr18,26615000,26620000,2,5.23035570607752e-10,0
chr4,145230000,145235000,chr4,145235000,145240000,3,1.10940969067727e-13,0
chrX,146085000,146090000,chrX,146090000,146095000,1,1.46568197832099e-05,0
chr17,62770000,62775000,chr17,62775000,62780000,2,3.09644846847565e-08,0
chr7,113900000,113905000,chr7,113905000,113910000,3,8.24275663255483e-13,0
chr13,114905000,114910000,chr13,114910000,114915000,2,5.38932727855424e-10,0
chrX,44805000,44810000,chrX,44810000,44815000,2,1.9772783310772e-09,0
chr4,123675000,123680000,chr4,123680000,123685000,3,5.27645550678279e-12,0
chr3,3685000,3690000,chr3,3690000,3695000,1,1.49621658639299e-05,0
chr7,73955000,73960000,chr7,73960000,73965000,2,7.16380083664235e-09,0
chr4,45780000,45785000,chr4,45785000,45790000,2,1.74700796837921e-09,0
chr7,19890000,19895000,chr7,19895000,19900000,3,1.1237223135926e-12,0
chr8,69640000,69645000,chr8,69645000,69650000,3,2.02918802053135e-13,0
chrX,70435000,70440000,chrX,70440000,70445000,2,6.4534271474555e-10,0
chr19,55455000,55460000,chr19,55460000,55465000,1,7.73242026318818e-05,0
chr4,23645000,23650000,chr4,23650000,23655000,1,1.70202747694307e-05,0
chr18,50155000,50160000,chr18,50160000,50165000,1,3.45475412570649e-05,0
chr1,89390000,89395000,chr1,89395000,89400000,1,5.41281964768223e-05,0
chr2,40835000,40840000,chr2,40840000,40845000,2,4.47046039856804e-09,0
chrX,26055000,26060000,chrX,26060000,26065000,2,2.0750352318594e-11,0
chr12,68105000,68110000,chr12,68110000,68115000,1,2.90118449303356e-05,0
chr4,116155000,116160000,chr4,116160000,116165000,2,2.23098733448159e-08,0
chr3,159815000,159820000,chr3,159820000,159825000,3,1.69572315029791e-12,0
chr4,145155000,145160000,chr4,145160000,145165000,1,8.8327086071803e-05,0
chr5,86425000,86430000,chr5,86430000,86435000,2,9.17274308643525e-09,0
chr19,50745000,50750000,chr19,50750000,50755000,2,2.21355956301712e-08,0
chr11,25835000,25840000,chr11,25840000,25845000,1,2.74256735198165e-05,0
chr7,83230000,83235000,chr7,83235000,83240000,1,0.000132157703563326,0
chrX,140785000,140790000,chrX,140790000,140795000,1,1.41573382167273e-06,0
chr13,72415000,72420000,chr13,72420000,72425000,3,2.61384608763298e-14,0
chr6,29870000,29875000,chr6,29880000,29885000,1,0.000292698572003295,0
chrX,92750000,92755000,chrX,92755000,92760000,1,6.30533941602508e-06,0
chr3,87495000,87500000,chr3,87500000,87505000,3,1.16077192461212e-12,0
chr11,47815000,47820000,chr11,47820000,47825000,3,9.80557338361893e-13,0
chr9,140400000,140405000,chr9,140405000,140410000,3,4.72262491892586e-14,0
chr5,27510000,27515000,chr5,27515000,27520000,2,1.87101631909744e-09,0
chrX,3290000,3295000,chrX,3295000,3300000,1,9.2795291109438e-06,0
chr3,116445000,116450000,chr3,116450000,116455000,3,3.1790610145332e-13,0
chr12,127105000,127110000,chr12,127110000,127115000,1,3.96945730312331e-05,0
chrX,111930000,111935000,chrX,111935000,111940000,2,4.38577088831513e-10,0
chrX,153115000,153120000,chrX,153120000,153125000,3,3.7955002467222e-14,0
chrX,49055000,49060000,chrX,49060000,49065000,3,2.91296048534218e-15,0
chr3,90070000,90075000,chr3,90075000,90080000,1,2.46855522555036e-05,0
chr3,13805000,13810000,chr3,13810000,13815000,1,6.10276270910227e-05,0
chr10,91350000,91355000,chr10,91355000,91360000,3,5.17690597526213e-13,0
chr1,161610000,161615000,chr1,161615000,161620000,1,5.56377219876494e-06,0
chr12,23760000,23765000,chr12,23765000,23770000,1,6.03139024680522e-05,0
chr5,12570000,12575000,chr5,12575000,12580000,1,2.34760873561939e-05,0
chrX,26955000,26960000,chrX,26960000,26965000,1,3.05662861599516e-05,0
chr3,173665000,173670000,chr3,173670000,173675000,2,1.92956630808305e-09,0
chr7,2120000,2125000,chr7,2125000,2130000,4,7.13062546119338e-18,0
chr4,136000000,136005000,chr4,136005000,136010000,2,2.20311456529837e-10,0
chr2,98895000,98900000,chr2,98900000,98905000,2,3.50327022900667e-09,0
chrX,147435000,147440000,chrX,147440000,147445000,1,7.25708208510225e-06,0
chr14,43765000,43770000,chr14,43770000,43775000,2,2.04112235253242e-09,0
chr4,145055000,145060000,chr4,145060000,145065000,1,1.34988830951181e-05,0
chr3,71910000,71915000,chr3,71915000,71920000,2,5.23835930659048e-09,0
chr8,24310000,24315000,chr8,24315000,24320000,2,2.52461215012932e-09,0
chr15,76325000,76330000,chr15,76330000,76335000,1,0.000102120946140061,0
chr6,79490000,79495000,chr6,79495000,79500000,2,1.30153319201766e-09,0
chr1,35620000,35625000,chr1,35625000,35630000,3,1.84690709394666e-12,0
chr6,3000000,3005000,chr6,3005000,3010000,1,7.33195052419675e-05,0
chr5,29770000,29775000,chr5,29775000,29780000,3,3.59212788013442e-14,0
chr6,72655000,72660000,chr6,72660000,72665000,2,1.37872773313039e-09,0
chr2,7355000,7360000,chr2,7360000,7365000,2,1.10376966336156e-08,0
chr2,60305000,60310000,chr2,60310000,60315000,1,3.60940473121897e-05,0
chr7,71635000,71640000,chr7,71640000,71645000,3,4.7041482431445e-13,0
chr5,72090000,72095000,chr5,72095000,72100000,4,2.38329230743901e-18,0
chr15,47630000,47635000,chr15,47635000,47640000,3,6.15895947111541e-15,0
chr6,19270000,19275000,chr6,19275000,19280000,1,3.5943350338485e-05,0
chr4,46645000,46650000,chr4,46650000,46655000,2,5.30167204489604e-09,0
chrX,72755000,72760000,chrX,72760000,72765000,2,4.60199293904661e-10,0
chr9,31095000,31100000,chr9,31100000,31105000,1,5.42193877358034e-05,0
chr2,181645000,181650000,chr2,181650000,181655000,1,0.000124763658840506,0
chr14,101655000,101660000,chr14,101660000,101665000,2,9.84451443955222e-10,0
chr11,109390000,109395000,chr11,109395000,109400000,1,9.84970749248783e-05,0
chrX,139895000,139900000,chrX,139900000,139905000,1,8.29209999669434e-06,0
chr2,52005000,52010000,chr2,52010000,52015000,2,4.46633689827121e-09,0
chr19,51600000,51605000,chr19,51605000,51610000,2,8.438076191961e-09,0
chr4,66530000,66535000,chr4,66535000,66540000,3,1.36213501769279e-14,0
chr6,70475000,70480000,chr6,70480000,70485000,2,3.82085939476663e-09,0
chr18,625000,630000,chr18,630000,635000,2,5.67017940683731e-09,0
chr19,7590000,7595000,chr19,7595000,7600000,3,2.09064507345986e-12,0
chr1,80450000,80455000,chr1,80455000,80460000,3,2.32878529037471e-13,0
chr7,63510000,63515000,chr7,63515000,63520000,1,1.19919748934302e-05,0
chr20,34950000,34955000,chr20,34955000,34960000,2,6.34095520913223e-09,0
chr17,77415000,77420000,chr17,77420000,77425000,2,2.99307363535748e-09,0
chr14,83645000,83650000,chr14,83650000,83655000,1,3.07407642509293e-05,0
chr7,67880000,67885000,chr7,67885000,67890000,3,2.31915265091794e-14,0
chr3,184385000,184390000,chr3,184390000,184395000,2,4.6842349174952e-09,0
chr2,17135000,17140000,chr2,17140000,17145000,3,1.43417712986895e-12,0
chr9,24150000,24155000,chr9,24155000,24160000,1,7.28436897814804e-05,0
chr4,132880000,132885000,chr4,132885000,132890000,1,5.66291208845101e-06,0
chr20,38360000,38365000,chr20,38365000,38370000,1,1.93361269903984e-05,0
chr18,51225000,51230000,chr18,51230000,51235000,1,1.99864686809605e-05,0
chr14,53640000,53645000,chr14,53645000,53650000,1,8.91795310689213e-05,0
chr14,72140000,72145000,chr14,72145000,72150000,1,5.47388314529452e-05,0
chr1,84145000,84150000,chr1,84150000,84155000,3,3.4987581447578e-14,0
chr11,26570000,26575000,chr11,26575000,26580000,1,3.68315915006838e-05,0
chr5,116965000,116970000,chr5,116970000,116975000,2,7.15335741925218e-09,0
chr20,54585000,54590000,chr20,54590000,54595000,3,1.03791210626173e-14,0
chr4,57650000,57655000,chr4,57655000,57660000,3,8.01125393876725e-13,0
chr6,17200000,17205000,chr6,17205000,17210000,2,3.94450689564919e-09,0
chr21,21820000,21825000,chr21,21825000,21830000,2,9.56599397710231e-10,0
chr3,6980000,6985000,chr3,6985000,6990000,1,8.36166874916991e-05,0
chr20,14675000,14680000,chr20,14680000,14685000,2,1.04347834805279e-09,0
chr5,93420000,93425000,chr5,93425000,93430000,2,2.21752066929127e-08,0
chr13,85875000,85880000,chr13,85880000,85885000,3,4.25609249792471e-14,0
chr12,109285000,109290000,chr12,109290000,109295000,3,2.58391307651299e-13,0
chr1,22820000,22825000,chr1,22825000,22830000,2,2.31082382577211e-09,0
chr17,41865000,41870000,chr17,41870000,41875000,1,3.78903830443788e-05,0
chr2,116895000,116900000,chr2,116900000,116905000,2,1.34410996656235e-10,0
chr1,191245000,191250000,chr1,191250000,191255000,1,8.60154962113773e-05,0
chr4,39540000,39545000,chr4,39545000,39550000,1,6.07183474296657e-05,0
chr1,107605000,107610000,chr1,107610000,107615000,1,4.29183810334493e-05,0
chr22,34640000,34645000,chr22,34645000,34650000,2,1.011651932409e-09,0
chr7,99550000,99555000,chr7,99555000,99560000,1,4.04123097406593e-05,0
chr20,23955000,23960000,chr20,23960000,23965000,2,2.59379243519686e-11,0
chr2,49995000,50000000,chr2,50000000,50005000,1,7.47469204014746e-05,0
chr1,74790000,74795000,chr1,74795000,74800000,1,0.000109416210849822,0
chrX,77205000,77210000,chrX,77210000,77215000,2,4.75188313552264e-10,0
chr1,200880000,200885000,chr1,200885000,200890000,2,1.93020136636887e-09,0
chr18,5675000,5680000,chr18,5680000,5685000,1,1.61161356633676e-05,0
chr11,37825000,37830000,chr11,37830000,37835000,2,4.95517759437008e-10,0
chr12,52730000,52735000,chr12,52735000,52740000,3,1.02475393206919e-12,0
chr4,97305000,97310000,chr4,97310000,97315000,2,6.6654051927571e-09,0
chrX,80335000,80340000,chrX,80340000,80345000,1,2.94797647026609e-05,0
chr5,136280000,136285000,chr5,136285000,136290000,2,3.5544920457512e-10,0
chr6,122180000,122185000,chr6,122185000,122190000,1,0.000197886570714714,0
chr9,24530000,24535000,chr9,24535000,24540000,3,5.8667831442913e-15,0
chrX,3985000,3990000,chrX,3990000,3995000,3,3.57415484989967e-15,0
chr11,24015000,24020000,chr11,24020000,24025000,3,1.33367822910125e-14,0
chr2,37090000,37095000,chr2,37095000,37100000,3,5.84668953854884e-13,0
chrX,65520000,65525000,chrX,65525000,65530000,1,1.38002655277463e-05,0
chr12,32815000,32820000,chr12,32820000,32825000,1,7.60871228067957e-05,0
chr8,40860000,40865000,chr8,40865000,40870000,4,1.59447485907265e-16,0
chr14,97395000,97400000,chr14,97400000,97405000,4,7.25751272534495e-18,0
chrX,128030000,128035000,chrX,128035000,128040000,3,8.20262767524336e-16,0
chr9,11750000,11755000,chr9,11755000,11760000,1,2.86470251406868e-05,0
chr19,37450000,37455000,chr19,37455000,37460000,1,4.19270511458034e-05,0
chr15,23080000,23085000,chr15,23085000,23090000,2,1.93194730834716e-08,0
chr2,4785000,4790000,chr2,4790000,4795000,2,4.64547099489291e-10,0
chr7,65910000,65915000,chr7,65915000,65920000,3,6.03627174862676e-14,0
chr9,81525000,81530000,chr9,81530000,81535000,2,2.06800070823207e-08,0
chr2,24090000,24095000,chr2,24095000,24100000,2,7.39167779025049e-08,0
chr7,156395000,156400000,chr7,156400000,156405000,3,2.28312613099812e-14,0
chr1,211055000,211060000,chr1,211060000,211065000,2,4.36841108410784e-09,0
chr19,54825000,54830000,chr19,54830000,54835000,1,6.49531289654854e-05,0
chr15,34055000,34060000,chr15,34060000,34065000,2,1.27074162014948e-08,0
chr9,104615000,104620000,chr9,104620000,104625000,4,1.65671555035938e-17,0
chrX,4130000,4135000,chrX,4135000,4140000,2,5.92468370004631e-11,0
chr4,158540000,158545000,chr4,158545000,158550000,1,9.80926552921834e-05,0
chr2,77875000,77880000,chr2,77880000,77885000,2,1.52879043079395e-09,0
chr1,187995000,188000000,chr1,188000000,188005000,1,1.52278650117107e-05,0
chr8,78840000,78845000,chr8,78845000,78850000,1,0.000202001281985661,0
chr14,83590000,83595000,chr14,83595000,83600000,3,6.94239308587176e-15,0
chr5,41545000,41550000,chr5,41550000,41555000,3,7.97070801562616e-13,0
chr22,48145000,48150000,chr22,48150000,48155000,3,4.48737842924555e-14,0
chr1,104975000,104980000,chr1,104980000,104985000,2,1.35798986135125e-09,0
chr8,139245000,139250000,chr8,139250000,139255000,2,4.47956375022384e-10,0
chr13,66715000,66720000,chr13,66720000,66725000,2,2.90729100444517e-10,0
chrX,86410000,86415000,chrX,86415000,86420000,2,2.53855514206665e-10,0
chr4,111310000,111315000,chr4,111315000,111320000,1,4.68242160927474e-05,0
chr12,128095000,128100000,chr12,128100000,128105000,1,2.73661923756893e-05,0
chr6,93835000,93840000,chr6,93840000,93845000,1,9.46550973184454e-05,0
chr2,134465000,134470000,chr2,134470000,134475000,4,5.14845119182461e-18,0
chr7,64495000,64500000,chr7,64500000,64505000,2,1.19353155749969e-09,0
chr1,226100000,226105000,chr1,226105000,226110000,3,1.3911568576081e-12,0
chrX,70890000,70895000,chrX,70895000,70900000,3,4.5298658442944e-16,0
chr3,50205000,50210000,chr3,50210000,50215000,2,4.03805313309519e-09,0
chr21,31630000,31635000,chr21,31635000,31640000,2,2.55779822635175e-10,0
chr4,102525000,102530000,chr4,102530000,102535000,1,0.000201327386478594,0
chrX,98575000,98580000,chrX,98580000,98585000,1,2.02247574920346e-06,0
chr11,131025000,131030000,chr11,131030000,131035000,1,2.83535864543007e-05,0
chr5,89885000,89890000,chr5,89890000,89895000,3,2.10139029355175e-13,0
chr4,17410000,17415000,chr4,17420000,17425000,1,0.000277019367508075,0
chr4,179650000,179655000,chr4,179655000,179660000,1,7.5111728786312e-05,0
chr12,99600000,99605000,chr12,99605000,99610000,1,9.69111305335853e-05,0
chr13,81460000,81465000,chr13,81465000,81470000,2,2.42612805379383e-09,0
chr3,83880000,83885000,chr3,83885000,83890000,1,4.10839340883901e-06,0
chr18,71230000,71235000,chr18,71235000,71240000,2,1.43372855956311e-09,0
chr19,21250000,21255000,chr19,21255000,21260000,1,3.53326836450742e-05,0
chr1,105365000,105370000,chr1,105370000,105375000,1,1.91775067892682e-05,0
chr5,15605000,15610000,chr5,15610000,15615000,3,1.96225014437242e-14,0
chr11,99230000,99235000,chr11,99235000,99240000,2,1.69579759991356e-09,0
chr3,125885000,125890000,chr3,125890000,125895000,2,2.36363994651659e-09,0
chr2,198690000,198695000,chr2,198695000,198700000,2,8.52528101506995e-09,0
chr3,60235000,60240000,chr3,60240000,60245000,2,2.12274640035564e-09,0
chr2,193715000,193720000,chr2,193720000,193725000,1,6.11981449680907e-05,0
chr9,8955000,8960000,chr9,8960000,8965000,1,4.26289125496895e-05,0
chr15,64425000,64430000,chr15,64430000,64435000,3,3.59683641522569e-13,0
chr4,104765000,104770000,chr4,104770000,104775000,2,5.49761673943783e-09,0
chr17,31875000,31880000,chr17,31880000,31885000,2,2.26521305284877e-09,0
chr4,122395000,122400000,chr4,122400000,122405000,1,0.00012449009560437,0
chr6,91760000,91765000,chr6,91765000,91770000,2,1.19310577655343e-08,0
chr17,16800000,16805000,chr17,16805000,16810000,3,1.29468976089005e-13,0
chr2,34470000,34475000,chr2,34475000,34480000,2,3.69345438466203e-09,0
chr16,62765000,62770000,chr16,62770000,62775000,1,3.0820074054867e-05,0
chr7,70430000,70435000,chr7,70435000,70440000,1,4.94254142326084e-05,0
chr5,44880000,44885000,chr5,44890000,44895000,1,0.000225650273812297,0
chr2,30200000,30205000,chr2,30205000,30210000,3,9.99935438028609e-13,0
chr5,25060000,25065000,chr5,25065000,25070000,2,2.97794668687479e-09,0
chr12,54315000,54320000,chr12,54320000,54325000,3,6.54177973468993e-13,0
chr18,50135000,50140000,chr18,50140000,50145000,2,7.08801729166253e-10,0
chr2,315000,320000,chr2,320000,325000,2,8.76404865136964e-09,0
chr13,28200000,28205000,chr13,28205000,28210000,2,2.14239764430565e-08,0
chr9,85035000,85040000,chr9,85040000,85045000,3,5.16206237785631e-15,0
chr5,90155000,90160000,chr5,90165000,90170000,1,0.000230434668323177,0
chr12,127220000,127225000,chr12,127225000,127230000,2,1.86429364834408e-09,0
chr19,23325000,23330000,chr19,23330000,23335000,1,6.32913292377722e-06,0
chr13,113060000,113065000,chr13,113065000,113070000,1,9.95368261942761e-06,0
chr2,210660000,210665000,chr2,210665000,210670000,1,0.000131039690353412,0
chr10,43400000,43405000,chr10,43405000,43410000,1,5.4163876805945e-05,0
chr7,158205000,158210000,chr7,158210000,158215000,3,2.40701452944613e-14,0
chr11,76675000,76680000,chr11,76680000,76685000,2,1.86489385002054e-10,0
chrX,72555000,72560000,chrX,72560000,72565000,1,1.91299207582783e-05,0
chr8,60405000,60410000,chr8,60410000,60415000,1,7.68603003926606e-05,0
chr15,55230000,55235000,chr15,55235000,55240000,2,4.37697329536859e-10,0
chr7,53540000,53545000,chr7,53545000,53550000,2,1.25444641945677e-09,0
chr11,30690000,30695000,chr11,30695000,30700000,1,2.26988638123643e-05,0
chr2,129510000,129515000,chr2,129515000,129520000,3,4.6618791349738e-13,0
chr8,127115000,127120000,chr8,127120000,127125000,3,8.70701068847907e-13,0
chr13,86595000,86600000,chr13,86600000,86605000,2,2.40573225993475e-09,0
chr14,87130000,87135000,chr14,87135000,87140000,1,2.76001524567944e-05,0
chrX,79730000,79735000,chrX,79735000,79740000,2,3.81222948216359e-10,0
chrX,108055000,108060000,chrX,108060000,108065000,2,1.68409727036169e-10,0
chr9,31875000,31880000,chr9,31880000,31885000,2,1.10334808201759e-09,0
chr14,27770000,27775000,chr14,27775000,27780000,1,1.1325761431908e-05,0
chr20,23815000,23820000,chr20,23820000,23825000,1,3.21207236537011e-05,0
