chromosome1,start1,end1,chromosome2,start2,end2,PET Count,Hypergeometric p-value,Bayes mixture 1,YY1peak1_start,YY1peak1_end,YY1peak2_start,YY1peak2_end,YY1_distance
chr8,22450000,22455000,chr8,22460000,22465000,8,6.80380968888188e-31,0.971,22452753,22453020,22461916,22462414,9278
chr8,22550000,22555000,chr8,22600000,22605000,8,3.50714967317089e-29,0.919,22550948,22551212,22601748,22602069,50828
chr8,23260000,23265000,chr8,23265000,23270000,22,2.75694291684422e-93,1,23261555,23261832,23268972,23269257,7421
chr8,23385000,23390000,chr8,23395000,23400000,19,1.44398243292947e-74,1,23386072,23386760,23398938,23399386,12746
chr8,24045000,24050000,chr8,24050000,24055000,19,6.13303415452409e-76,1,24045909,24046102,24052086,24052294,6184
chr8,26295000,26300000,chr8,26305000,26310000,7,3.50713219994092e-26,0.939,26295185,26295367,26306583,26306888,11459
chr8,26305000,26310000,chr8,26315000,26320000,15,4.93367781509948e-60,1,26306583,26306888,26315369,26315756,8827
chr8,26425000,26430000,chr8,26430000,26435000,23,8.53540567305421e-97,1,26428820,26429046,26434429,26435011,5787
chr8,26425000,26430000,chr8,26435000,26440000,8,1.91245500583734e-30,0.987,26428820,26429046,26435126,26435523,6391
chr8,26430000,26435000,chr8,26435000,26440000,26,4.08088786429096e-110,1,26434429,26435011,26435126,26435523,604
chr8,28220000,28225000,chr8,28225000,28230000,15,9.9774537423096e-62,0.998,28220969,28221210,28226789,28227010,5810
chr8,28220000,28225000,chr8,28240000,28245000,8,9.3652739652117e-32,0.98,28220969,28221210,28243848,28244159,22914
chr8,28220000,28225000,chr8,28265000,28270000,7,1.53487332433112e-27,0.915,28220969,28221210,28269231,28269732,48392
chr8,28225000,28230000,chr8,28235000,28240000,22,4.63889962591519e-88,1,28226789,28227010,28239046,28239358,12302
chr8,28225000,28230000,chr8,28240000,28245000,7,8.28957307867263e-27,0.934,28226789,28227010,28243848,28244159,17104
chr8,28225000,28230000,chr8,28255000,28260000,8,1.06268048139556e-31,0.964,28226789,28227010,28259268,28259696,32582
chr8,28235000,28240000,chr8,28240000,28245000,25,1.22753982772378e-102,1,28239046,28239358,28243848,28244159,4801
chr8,28240000,28245000,chr8,28255000,28260000,9,1.97432652146535e-36,0.997,28243848,28244159,28259268,28259696,15478
chr8,29520000,29525000,chr8,29525000,29530000,27,2.32334677588071e-112,1,29522583,29523092,29526829,29527258,4206
chr8,29935000,29940000,chr8,29940000,29945000,26,2.72635749141484e-109,1,29939809,29940086,29940299,29940822,613
chr8,29990000,29995000,chr8,29995000,30000000,13,7.30690478055326e-52,0.997,29994816,29995043,29999103,29999468,4356
chr8,30515000,30520000,chr8,30560000,30565000,7,1.82389892059142e-26,0.91,30515447,30516055,30560408,30560759,44832
chr8,30560000,30565000,chr8,30600000,30605000,8,1.14012153365572e-31,0.947,30560408,30560759,30601482,30602093,41204
chr8,33330000,33335000,chr8,33340000,33345000,13,1.06628606412315e-47,1,33330390,33330961,33342397,33342845,11945
chr8,38235000,38240000,chr8,38240000,38245000,20,5.06939231346759e-82,1,38239711,38240070,38240373,38240669,630
chr8,38570000,38575000,chr8,38575000,38580000,25,1.6052149346447e-109,1,38571912,38572109,38578902,38579200,7040
chr8,38885000,38890000,chr8,38890000,38895000,31,5.43728892769259e-127,1,38889778,38890046,38890123,38890429,364
chr8,38890000,38895000,chr8,38895000,38900000,46,5.74032620320865e-197,1,38890123,38890429,38895619,38895989,5528
chr8,41000000,41005000,chr8,41005000,41010000,14,1.28457337248866e-56,1,41003921,41004127,41009138,41009516,5303
chr8,41650000,41655000,chr8,41655000,41660000,13,1.51681720772774e-56,0.997,41649990,41650264,41655703,41656022,5735
chr8,54790000,54795000,chr8,54795000,54800000,19,3.61439413669265e-88,1,54793311,54793770,54798519,54798816,5127
chr8,62675000,62680000,chr8,62700000,62705000,8,1.1339166423906e-29,0.974,62679691,62679973,62704590,62704909,24917
chr8,66545000,66550000,chr8,66555000,66560000,30,3.3677357309931e-118,1,66546221,66546784,66557226,66557502,10861
chr8,67970000,67975000,chr8,67975000,67980000,32,5.26359106244689e-127,1,67973950,67975005,67976334,67976852,2115
chr8,74880000,74885000,chr8,74885000,74890000,22,4.95998533932628e-85,1,74884000,74884977,74888149,74888645,3908
chr8,80935000,80940000,chr8,80940000,80945000,13,1.38977140874774e-54,0.994,80935915,80936157,80941814,80942939,6340
chr8,81140000,81145000,chr8,81150000,81155000,7,1.54417813838139e-24,0.931,81143066,81143396,81152824,81153188,9775
chr8,8145000,8150000,chr8,8150000,8155000,42,1.14998612764216e-169,1,8145916,8146284,8153495,8154101,7698
chr8,8150000,8155000,chr8,8165000,8170000,7,1.05096328891821e-23,0.935,8153495,8154101,8168029,8168271,14352
chr8,8165000,8170000,chr8,8190000,8195000,8,2.09459363811143e-29,0.976,8168029,8168271,8191325,8191636,23330
chr8,81665000,81670000,chr8,81675000,81680000,10,9.08756507537045e-37,0.997,81665324,81665881,81678417,81678687,12949
chr8,81785000,81790000,chr8,81805000,81810000,10,4.36290539975513e-38,0.998,81786588,81786902,81805902,81806193,19302
chr8,8235000,8240000,chr8,8240000,8245000,19,4.6581545914951e-86,1,8238665,8239034,8243755,8244047,5051
chr8,82750000,82755000,chr8,82755000,82760000,28,2.05770350861646e-116,1,82754319,82754588,82754869,82755139,550
chr8,89290000,89295000,chr8,89300000,89305000,8,4.62620750340438e-29,0.978,89293859,89294020,89301985,89302222,8164
chr8,90995000,91000000,chr8,91010000,91015000,8,1.35479189931561e-28,0.983,90996202,90997056,91012994,91013848,16792
chr8,94855000,94860000,chr8,94865000,94870000,30,6.2394777586043e-106,1,94858704,94859261,94869831,94870164,11015
chr8,94855000,94860000,chr8,94875000,94880000,13,1.50418203702931e-42,0.999,94858704,94859261,94878045,94878243,19161
chr8,94855000,94860000,chr8,94885000,94890000,8,3.58764249104802e-24,0.96,94858704,94859261,94886036,94886751,27411
chr8,94855000,94860000,chr8,94890000,94895000,10,3.18786009823163e-32,0.992,94858704,94859261,94892443,94892896,33687
chr8,94865000,94870000,chr8,94875000,94880000,22,2.88152251718563e-76,1,94869831,94870164,94878045,94878243,8146
chr8,94865000,94870000,chr8,94885000,94890000,10,6.23018598356611e-31,0.997,94869831,94870164,94886036,94886751,16396
chr8,94875000,94880000,chr8,94885000,94890000,18,5.71054008796071e-60,1,94878045,94878243,94886036,94886751,8249
chr8,94885000,94890000,chr8,94890000,94895000,62,4.49648296318736e-239,1,94886036,94886751,94892443,94892896,6276
chr8,94885000,94890000,chr8,94920000,94925000,7,1.64073622580035e-22,0.906,94886036,94886751,94924482,94924714,38204
chr8,94885000,94890000,chr8,94945000,94950000,10,3.36938710706652e-31,0.96,94886036,94886751,94948043,94948869,62062
chr8,94890000,94895000,chr8,94920000,94925000,9,8.71933693478726e-31,0.986,94892443,94892896,94924482,94924714,31928
chr8,94890000,94895000,chr8,94945000,94950000,9,4.80571054403009e-29,0.959,94892443,94892896,94948043,94948869,55786
chr8,95245000,95250000,chr8,95250000,95255000,31,1.19049744835031e-122,1,95246661,95247158,95254324,95254847,7676
chr8,95625000,95630000,chr8,95635000,95640000,7,1.62974137268019e-25,0.919,95625107,95625454,95635640,95635958,10518
chr8,97245000,97250000,chr8,97270000,97275000,8,1.58818254192004e-28,0.978,97247396,97248038,97273578,97274315,26229
chr8,98775000,98780000,chr8,98785000,98790000,12,5.40712718550849e-43,1,98775791,98776346,98787736,98788432,12015
chr8,99055000,99060000,chr8,99075000,99080000,10,1.4261470086478e-34,0.994,99057400,99058440,99076546,99077296,19001
chr8,99055000,99060000,chr8,99095000,99100000,9,2.62574025691877e-30,0.982,99057400,99058440,99097887,99098097,40072
chr8,99175000,99180000,chr8,99180000,99185000,11,1.01350000052649e-44,0.967,99176692,99177096,99182208,99182590,5505
chr9,100805000,100810000,chr9,100815000,100820000,11,8.11060043697004e-44,0.999,100807707,100808053,100818519,100819248,11003
chr9,100815000,100820000,chr9,100835000,100840000,11,2.49389848790681e-42,0.999,100818519,100819248,100836753,100836945,17965
chr9,101010000,101015000,chr9,101015000,101020000,27,2.92456309545786e-102,1,101013871,101014115,101017791,101018517,4161
chr9,101540000,101545000,chr9,101550000,101555000,12,9.27729443539931e-48,1,101544252,101544491,101553446,101553756,9229
chr9,101550000,101555000,chr9,101555000,101560000,16,2.12149420834333e-68,1,101553446,101553756,101558635,101559011,5222
chr9,101565000,101570000,chr9,101570000,101575000,35,1.01499901224678e-141,1,101569777,101570125,101570750,101571069,958
chr9,101570000,101575000,chr9,101610000,101615000,7,8.12810551265482e-25,0.938,101570750,101571069,101614225,101614615,43510
chr9,103185000,103190000,chr9,103190000,103195000,23,5.37223746732559e-95,1,103188793,103189402,103191593,103191910,2654
chr9,109620000,109625000,chr9,109655000,109660000,8,4.98387062566249e-29,0.966,109622239,109622508,109654941,109655257,32725
chr9,109655000,109660000,chr9,109680000,109685000,13,2.63017911119955e-46,1,109654941,109655257,109683483,109684117,28701
chr9,109970000,109975000,chr9,109975000,109980000,38,7.53456893057273e-155,1,109973134,109973486,109975805,109976271,2728
chr9,109975000,109980000,chr9,110005000,110010000,18,7.0499370987836e-68,1,109975805,109976271,110005787,110006456,30083
chr9,111310000,111315000,chr9,111325000,111330000,10,2.54859207377461e-39,0.998,111313625,111313921,111328015,111328354,14411
chr9,112080000,112085000,chr9,112105000,112110000,7,8.06583032941131e-27,0.949,112083211,112083595,112108021,112108258,24736
chr9,114360000,114365000,chr9,114380000,114385000,12,5.62156694917466e-48,1,114361459,114361920,114384215,114384423,22629
chr9,114360000,114365000,chr9,114390000,114395000,7,1.67965283064974e-26,0.928,114361459,114361920,114393314,114393793,31864
chr9,114650000,114655000,chr9,114655000,114660000,29,1.15419831494787e-117,1,114654197,114654436,114658732,114659300,4699
chr9,116100000,116105000,chr9,116110000,116115000,7,1.90980994514909e-26,0.951,116102378,116102798,116111665,116112032,9260
chr9,116125000,116130000,chr9,116135000,116140000,12,1.61286086926217e-47,1,116126176,116126329,116138921,116139247,12831
chr9,117440000,117445000,chr9,117450000,117455000,11,3.96133524451147e-41,0.999,117444354,117444626,117453325,117454019,9182
chr9,117915000,117920000,chr9,117925000,117930000,14,1.89764462801261e-54,1,117919677,117919889,117926958,117927222,7307
chr9,117925000,117930000,chr9,117930000,117935000,37,1.07210163354507e-157,1,117926958,117927222,117933055,117933297,6086
chr9,123470000,123475000,chr9,123475000,123480000,19,2.59578490631589e-78,1,123472696,123472923,123476596,123477098,4037
chr9,125675000,125680000,chr9,125690000,125695000,7,3.39484956575796e-26,0.962,125675336,125675836,125693391,125694065,18142
chr9,127065000,127070000,chr9,127070000,127075000,15,3.62690303205129e-64,1,127068663,127068922,127071863,127072324,3301
chr9,127615000,127620000,chr9,127620000,127625000,16,2.01242139471124e-74,1,127615079,127615661,127624042,127624587,8944
chr9,12775000,12780000,chr9,12780000,12785000,23,3.43962034411897e-98,1,12776313,12776627,12784576,12784807,8221
chr9,12775000,12780000,chr9,12810000,12815000,7,3.0921137691645e-25,0.951,12776313,12776627,12814280,12814754,38047
chr9,12780000,12785000,chr9,12810000,12815000,7,3.0921137691645e-25,0.935,12784576,12784807,12814280,12814754,29825
chr9,127950000,127955000,chr9,127960000,127965000,9,7.78218991403899e-35,0.994,127951920,127952437,127962473,127962970,10543
chr9,130155000,130160000,chr9,130185000,130190000,10,2.19771036964566e-36,0.992,130159301,130159667,130186104,130186901,27018
chr9,130185000,130190000,chr9,130210000,130215000,9,1.17564489611839e-31,0.993,130186104,130186901,130213466,130214932,27696
chr9,130315000,130320000,chr9,130320000,130325000,16,7.51041920155332e-68,1,130318287,130318759,130323836,130324621,5705
chr9,130320000,130325000,chr9,130330000,130335000,12,3.97303988168514e-49,1,130323836,130324621,130331478,130331739,7380
chr9,130345000,130350000,chr9,130350000,130355000,14,3.31508833634244e-59,1,130348752,130349019,130352241,130352422,3446
chr9,130475000,130480000,chr9,130480000,130485000,14,2.10476836317103e-59,1,130477731,130478694,130483798,130483927,5650
chr9,130690000,130695000,chr9,130700000,130705000,8,6.67284082447315e-32,0.98,130693717,130693917,130699973,130700224,6281
chr9,130715000,130720000,chr9,130725000,130730000,7,1.37407817217156e-28,0.935,130717688,130717955,130727769,130728084,10105
chr9,130725000,130730000,chr9,130730000,130735000,31,1.80741317723039e-138,1,130727769,130728084,130730303,130730582,2516
chr9,130730000,130735000,chr9,130740000,130745000,10,2.07498924288975e-40,0.999,130730303,130730582,130743174,130743353,12821
chr9,130740000,130745000,chr9,130745000,130750000,20,4.49687661637644e-85,1,130743174,130743353,130749334,130749674,6240
chr9,130795000,130800000,chr9,130810000,130815000,13,6.94070987260064e-50,1,130797530,130797775,130814347,130814614,16828
chr9,130810000,130815000,chr9,130825000,130830000,9,1.68445833893527e-32,0.99,130814347,130814614,130829400,130829743,15091
chr9,130810000,130815000,chr9,130830000,130835000,7,9.6909510521621e-25,0.928,130814347,130814614,130830350,130830580,15984
chr9,130825000,130830000,chr9,130830000,130835000,32,2.58234960485803e-130,1,130829400,130829743,130830350,130830580,893
chr9,130880000,130885000,chr9,130885000,130890000,18,3.50017041435068e-83,1,130879921,130880245,130889804,130890164,9901
chr9,130955000,130960000,chr9,130965000,130970000,8,3.3788494517439e-33,0.99,130955027,130955600,130965423,130965715,10255
chr9,131070000,131075000,chr9,131080000,131085000,10,1.54292776665823e-40,0.998,131069992,131070305,131084509,131085286,14749
chr9,131120000,131125000,chr9,131130000,131135000,15,1.2167886549574e-60,1,131124233,131124655,131133326,131133983,9210
chr9,131310000,131315000,chr9,131320000,131325000,8,1.29716275474632e-31,0.983,131314568,131315023,131320883,131321171,6231
chr9,131410000,131415000,chr9,131415000,131420000,24,1.16419333818332e-93,1,131410582,131410865,131418807,131419745,8552
chr9,131415000,131420000,chr9,131445000,131450000,8,2.20622736034087e-28,0.968,131418807,131419745,131446541,131446897,27443
chr9,131415000,131420000,chr9,131460000,131465000,10,1.2281167163348e-34,0.99,131418807,131419745,131464585,131465270,45651
chr9,131415000,131420000,chr9,131485000,131490000,11,1.92483717052802e-36,0.97,131418807,131419745,131486120,131486775,67171
chr9,131485000,131490000,chr9,131495000,131500000,13,7.69229605004748e-51,1,131486120,131486775,131495442,131495944,9245
chr9,131495000,131500000,chr9,131530000,131535000,7,5.92562137650916e-26,0.941,131495442,131495944,131534080,131534420,38557
chr9,131580000,131585000,chr9,131590000,131595000,12,2.12926870747232e-49,1,131580456,131581047,131591868,131592293,11329
chr9,131705000,131710000,chr9,131710000,131715000,25,1.19680884947109e-107,1,131709627,131710238,131710254,131710551,470
chr9,131905000,131910000,chr9,131925000,131930000,9,2.6797179029979e-35,0.995,131905244,131905543,131929325,131929671,24104
chr9,132260000,132265000,chr9,132265000,132270000,13,2.68627585805131e-54,0.993,132264095,132264452,132269155,132269399,5003
chr9,132385000,132390000,chr9,132400000,132405000,8,3.94724124343333e-30,0.98,132388294,132388783,132404295,132404776,15997
chr9,132485000,132490000,chr9,132550000,132555000,8,3.94574987001641e-33,0.946,132488927,132489154,132552651,132552944,63757
chr9,132540000,132545000,chr9,132550000,132555000,7,5.38787710411919e-27,0.921,132540853,132541009,132552651,132552944,11866
chr9,132550000,132555000,chr9,132585000,132590000,9,7.43038162175674e-33,0.985,132552651,132552944,132586159,132586694,33629
chr9,132585000,132590000,chr9,132595000,132600000,15,8.49869099842447e-61,1,132586159,132586694,132597354,132597902,11201
chr9,132805000,132810000,chr9,132815000,132820000,9,4.17372950770761e-34,0.997,132805338,132805512,132815897,132816368,10707
chr9,133420000,133425000,chr9,133430000,133435000,7,2.57140026259105e-28,0.951,133424516,133424829,133430552,133430729,5968
chr9,133565000,133570000,chr9,133585000,133590000,8,7.77362493897297e-29,0.993,133568559,133569595,133587854,133588697,19198
chr9,133810000,133815000,chr9,133815000,133820000,25,6.48145402630711e-109,1,133814449,133814721,133816397,133816722,1974
chr9,134255000,134260000,chr9,134265000,134270000,9,1.24799553390832e-37,0.997,134258584,134258871,134269276,134269509,10665
chr9,135025000,135030000,chr9,135040000,135045000,7,6.2250541442188e-28,0.958,135026591,135026778,135042150,135042372,15576
chr9,137025000,137030000,chr9,137030000,137035000,12,2.06822432256548e-50,0.994,137029495,137029791,137029813,137030271,399
chr9,138355000,138360000,chr9,138360000,138365000,16,5.93677558532895e-66,1,138355045,138355424,138360744,138361061,5668
